symbol,companyName,industry,isin,sector,basic_industry
UGROCAP,Ugro Capital Limited,Non Banking Financial Company (NBFC),INE583D01011,,
NIACL,The New India Assurance Company Limited,General Insurance,INE470Y01017,,
INOXWIND,Inox Wind Limited,Heavy Electrical Equipment,INE066P01011,,
SAKAR,Sakar Healthcare Limited,Pharmaceuticals,INE732S01012,Healthcare,Pharmaceuticals
RCF,Rashtriya Chemicals and Fertilizers Limited,Fertilizers,INE027A01015,Chemicals,Fertilizers
BAJEL,Bajel Projects Limited,Heavy Electrical Equipment,INE0KQN01018,,
PNGSREVA,PNGS Reva Diamond Jewellery Limited,Gems Jewellery And Watches,INE1RDG01013,,
BELRISE,Belrise Industries Limited,Auto Components & Equipments,INE894V01022,Automobile and Auto Components,Auto Components & Equipments
ACE,Action Construction Equipment Limited,Construction Vehicles,INE731H01025,Construction Materials,Other Construction Materials
TRENT,Trent Limited,Speciality Retail,INE849A01020,,
PIRAMALFIN,Piramal Finance Limited,Non Banking Financial Company (NBFC),INE202B01038,,
ANANDRATHI,Anand Rathi Wealth Limited,Financial Products Distributor,INE463V01026,Financial Services,Financial Technology (Fintech)
FEDERALBNK,The Federal Bank  Limited,Private Sector Bank,INE171A01029,,
TIMETECHNO,Time Technoplast Limited,Plastic Products - Industrial,INE508G01029,,
NAZARA,Nazara Technologies Limited,Digital Entertainment,INE418L01047,,
ENDURANCE,Endurance Technologies Limited,Auto Components & Equipments,INE913H01037,Automobile and Auto Components,Auto Components & Equipments
VMSTMT,VMS TMT Limited,Iron & Steel Products,INE0SJA01013,,
UNITECH,Unitech Limited,Residential Commercial Projects,INE694A01020,,
IVALUE,Ivalue Infosolutions Limited,Computers Hardware & Equipments,INE056801025,,
JSWCEMENT,JSW Cement Limited,Cement & Cement Products,INE718I01012,Construction Materials,Cement & Cement Products
POWERINDIA,Hitachi Energy India Limited,Heavy Electrical Equipment,INE07Y701011,,
MINDACORP,Minda Corporation Limited,Auto Components & Equipments,INE842C01021,Automobile and Auto Components,Auto Components & Equipments
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Cables - Electricals
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Castings & Forgings
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Packaging
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Plastic Products - Industrial
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Rubber
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Other Industrial Products
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Glass - Industrial
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,"Aluminium, Copper & Zinc Products"
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Iron & Steel Products
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Abrasives & Bearings
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,"Compressors, Pumps & Diesel Engines"
JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,INE980O01024,Capital Goods,Electrodes & Refractories
GRWRHITECH,Garware Hi-Tech Films Limited,Plastic Products - Industrial,INE291A01017,,
JSL,Jindal Stainless Limited,Iron & Steel,INE220G01021,,
DATAMATICS,Datamatics Global Services Limited,IT Enabled Services,INE365B01017,,
AVALON,Avalon Technologies Limited,Other Electrical Equipment,INE0LCL01028,,
EMUDHRA,eMudhra Limited,IT Enabled Services,INE01QM01018,,
MUFIN,Mufin Green Finance Limited,Non Banking Financial Company (NBFC),INE08KJ01020,,
SIGNATURE,Signatureglobal (India) Limited,Residential Commercial Projects,INE903U01023,,
UTIAMC,UTI Asset Management Company Limited,Asset Management Company,INE094J01016,,
IRB,IRB Infrastructure Developers Limited,Civil Construction,INE821I01022,,
PTC,PTC India Limited,Power Trading,INE877F01012,,
BAJFINANCE,Bajaj Finance Limited,Non Banking Financial Company (NBFC),INE296A01032,,
TATACHEM,Tata Chemicals Limited,Commodity Chemicals,INE092A01019,,
TCI,Transport Corporation of India Limited,Logistics Solution Provider,INE688A01022,,
CESC,CESC Limited,Integrated Power Utilities,INE486A01021,,
PREMEXPLN,Premier Explosives Limited,Explosives,INE863B01029,,
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Cables - Electricals
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Castings & Forgings
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Packaging
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Plastic Products - Industrial
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Rubber
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Other Industrial Products
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Glass - Industrial
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,"Aluminium, Copper & Zinc Products"
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Iron & Steel Products
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Abrasives & Bearings
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,"Compressors, Pumps & Diesel Engines"
JNKINDIA,JNK India Limited,Industrial Products,INE0OAF01028,Capital Goods,Electrodes & Refractories
SAREGAMA,Saregama India Limited,Media & Entertainment,INE979A01025,,
KIRLOSENG,Kirloskar Oil Engines Limited,Compressors Pumps & Diesel Engines,INE146L01010,,
GODREJAGRO,Godrej Agrovet Limited,Animal Feed,INE850D01014,,
KIMS,Krishna Institute of Medical Sciences Limited,Hospital,INE967H01025,,
ZYDUSLIFE,Zydus Lifesciences Limited,Pharmaceuticals,INE010B01027,Healthcare,Pharmaceuticals
RATEGAIN,Rategain Travel Technologies Limited,Computers - Software & Consulting,INE0CLI01024,,
GSFC,Gujarat State Fertilizers & Chemicals Limited,Fertilizers,INE026A01025,Chemicals,Fertilizers
CGCL,Capri Global Capital Limited,Non Banking Financial Company (NBFC),INE180C01042,,
NUVAMA,Nuvama Wealth Management Limited,Stockbroking & Allied,INE531F01023,,
SGFIN,SG Finserve Limited,Non Banking Financial Company (NBFC),INE618R01015,,
REDTAPE,Redtape Limited,Footwear,INE0LXT01019,,
DBCORP,D.B.Corp Limited,Print Media,INE950I01011,,
TATAPOWER,Tata Power Company Limited,Integrated Power Utilities,INE245A01021,,
RAINBOW,Rainbow Childrens Medicare Limited,Hospital,INE961O01016,,
KPIGREEN,KPI Green Energy Limited,Power Generation,INE542W01025,,
PGINVIT,POWERGRID Infrastructure Investment Trust,Power - Transmission,INE0GGX23010,,
INDORAMA,Indo Rama Synthetics (India) Limited,Other Textile Products,INE156A01020,,
DCM,DCM  Limited,IT Enabled Services,INE498A01018,,
ZENITHSTL,Zenith Steel Pipes & Industries Limited,Iron & Steel Products,INE318D01020,,
WABAG,VA Tech Wabag Limited,Water Supply & Management,INE956G01038,,
KINGFA,Kingfa Science & Technology (India) Limited,Plastic Products - Industrial,INE473D01015,,
MIRZAINT,Mirza International Limited,Leather And Leather Products,INE771A01026,,
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Cables - Electricals
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Castings & Forgings
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Packaging
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Plastic Products - Industrial
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Rubber
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Other Industrial Products
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Glass - Industrial
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,"Aluminium, Copper & Zinc Products"
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Iron & Steel Products
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Abrasives & Bearings
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,"Compressors, Pumps & Diesel Engines"
HPL,HPL Electric & Power Limited,Industrial Products,INE495S01016,Capital Goods,Electrodes & Refractories
NAVA,NAVA LIMITED,Power Generation,INE725A01030,,
RECLTD,REC Limited,Financial Institution,INE020B01018,Financial Services,Financial Technology (Fintech)
HERITGFOOD,Heritage Foods Limited,Dairy Products,INE978A01027,,
GNRL,Gujarat Natural Resources Limited,Oil Exploration & Production,INE207H01018,,
ABDL,Allied Blenders and Distillers Limited,Breweries & Distilleries,INE552Z01027,,
KOTARISUG,Kothari Sugars And Chemicals Limited,Sugar,INE419A01022,,
COCHINSHIP,Cochin Shipyard Limited,Ship Building & Allied Services,INE704P01025,,
SBFC,SBFC Finance Limited,Non Banking Financial Company (NBFC),INE423Y01016,,
MAITHANALL,Maithan Alloys Limited,Ferro & Silica Manganese,INE683C01011,,
SONATSOFTW,Sonata Software Limited,Computers - Software & Consulting,INE269A01021,,
FINPIPE,Finolex Industries Limited,Plastic Products - Industrial,INE183A01024,,
ASKAUTOLTD,ASK Automotive Limited,Auto Components & Equipments,INE491J01022,Automobile and Auto Components,Auto Components & Equipments
ACUTAAS,Acutaas Chemicals Limited,Pharmaceuticals,INE00FF01025,Healthcare,Pharmaceuticals
KEYFINSERV,Keynote Financial Services Limited,Stockbroking & Allied,INE681C01015,,
KANSAINER,Kansai Nerolac Paints Limited,Paints,INE531A01024,,
AGARWALEYE,Dr. Agarwal's Health Care Limited,Hospital,INE943P01029,,
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Cables - Electricals
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Castings & Forgings
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Packaging
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Plastic Products - Industrial
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Rubber
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Other Industrial Products
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Glass - Industrial
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,"Aluminium, Copper & Zinc Products"
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Iron & Steel Products
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Abrasives & Bearings
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,"Compressors, Pumps & Diesel Engines"
SALASAR,Salasar Techno Engineering Limited,Industrial Products,INE170V01027,Capital Goods,Electrodes & Refractories
JINDRILL,Jindal Drilling And Industries Limited,Offshore Support Solution Drilling,INE742C01031,,
DEVYANI,Devyani International Limited,Restaurants,INE872J01023,,
MAPMYINDIA,C.E. Info Systems Limited,Software Products,INE0BV301023,Information Technology,Computers - Software & Consulting
GHCL,GHCL Limited,Commodity Chemicals,INE539A01019,,
HAVELLS,Havells India Limited,Consumer Electronics,INE176B01034,Consumer Durables,Cycles
IOLCP,IOL Chemicals and Pharmaceuticals Limited,Pharmaceuticals,INE485C01029,Healthcare,Pharmaceuticals
LLOYDSME,Lloyds Metals And Energy Limited,Industrial Minerals,INE281B01032,Capital Goods,Railway Wagons
TOLINS,Tolins Tyres Limited,Tyres & Rubber Products,INE0RWQ01014,,
VRLLOG,VRL Logistics Limited,Logistics Solution Provider,INE366I01010,,
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Pharmaceuticals,INE198H01019,Healthcare,Pharmaceuticals
NGLFINE,NGL Fine-Chem Limited,Pharmaceuticals,INE887E01022,Healthcare,Pharmaceuticals
EXCELSOFT,Excelsoft Technologies Limited,IT Enabled Services,INE606N01019,,
AMBUJACEM,Ambuja Cements Limited,Cement & Cement Products,INE079A01024,Construction Materials,Cement & Cement Products
VENTIVE,Ventive Hospitality Limited,Hotels & Resorts,INE781S01027,,
SHK,S H Kelkar and Company Limited,Specialty Chemicals,INE500L01026,,
GILLETTE,Gillette India Limited,Personal Care,INE322A01010,Fast Moving Consumer Goods,Personal Care
SPANDANA,Spandana Sphoorty Financial Limited,Microfinance Institutions,INE572J01011,,
IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,INE335Y01020,,
UGARSUGAR,The Ugar Sugar Works Limited,Sugar,INE071E01023,,
PSB,Punjab & Sind Bank,Public Sector Bank,INE608A01012,Services,Urban Local Bodies
SENORES,Senores Pharmaceuticals Limited,Pharmaceuticals,INE0RB801010,Healthcare,Pharmaceuticals
CYIENT,Cyient Limited,IT Enabled Services,INE136B01020,,
INDNIPPON,India Nippon Electricals Limited,Auto Components & Equipments,INE092B01025,Automobile and Auto Components,Auto Components & Equipments
JISLJALEQS,Jain Irrigation Systems Limited,Plastic Products - Industrial,INE175A01038,,
ANDHRAPAP,ANDHRA PAPER LIMITED,Paper & Paper Products,INE435A01051,,
ORKLAINDIA,Orkla India Limited,Other Food Products,INE16NZ01023,,
NACLIND,NACL Industries Limited,Pesticides & Agrochemicals,INE295D01020,,
GROWW,Billionbrains Garage Ventures Limited,Stockbroking & Allied,INE0HOQ01053,,
NIITLTD,NIIT Limited,Education,INE161A01038,,
ANANTRAJ,Anant Raj Limited,Residential Commercial Projects,INE242C01024,,
YATRA,Yatra Online Limited,Tour Travel Related Services,INE0JR601024,,
MAGADSUGAR,Magadh Sugar & Energy Limited,Sugar,INE347W01011,,
CREDITACC,CREDITACCESS GRAMEEN LIMITED,Microfinance Institutions,INE741K01010,,
CARTRADE,Cartrade Tech Limited,E-Retail/ E-Commerce,INE290S01011,,
SMARTWORKS,Smartworks Coworking Spaces Limited,Diversified Commercial Services,INE0NAZ01010,Metals & Mining,Diversified Metals
RAYMONDREL,Raymond Realty Limited,Residential Commercial Projects,INE1SY401010,,
VIYASH,Viyash Scientific Limited,Pharmaceuticals,INE807F01027,Healthcare,Pharmaceuticals
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Cables - Electricals
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Castings & Forgings
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Packaging
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Plastic Products - Industrial
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Rubber
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Other Industrial Products
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Glass - Industrial
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,"Aluminium, Copper & Zinc Products"
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Iron & Steel Products
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Abrasives & Bearings
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,"Compressors, Pumps & Diesel Engines"
EIMCOELECO,Eimco Elecon (India) Limited,Industrial Products,INE158B01016,Capital Goods,Electrodes & Refractories
IPL,India Pesticides Limited,Pesticides & Agrochemicals,INE0D6701023,,
LGBBROSLTD,LG Balakrishnan & Bros Limited,Auto Components & Equipments,INE337A01034,Automobile and Auto Components,Auto Components & Equipments
SBICARD,SBI Cards and Payment Services Limited,Non Banking Financial Company (NBFC),INE018E01016,,
BAJAJHIND,Bajaj Hindusthan Sugar Limited,Sugar,INE306A01021,,
SOUTHBANK,The South Indian Bank Limited,Private Sector Bank,INE683A01023,,
AUROPHARMA,Aurobindo Pharma Limited,Pharmaceuticals,INE406A01037,Healthcare,Pharmaceuticals
BASF,BASF India Limited,Specialty Chemicals,INE373A01013,,
RITES,RITES Limited,Civil Construction,INE320J01015,,
ATLANTAA,ATLANTAA LIMITED,Road Assets - Toll Annuity Hybrid-Annuity,INE285H01022,,
STLNETWORK,STL Networks Limited,Other Telecom Services,INE1VXE01018,,
GREENPANEL,Greenpanel Industries Limited,Plywood Boards/ Laminates,INE08ZM01014,,
ELECTCAST,Electrosteel Castings Limited,Iron & Steel Products,INE086A01029,,
WEL,Wonder Electricals Limited,Household Appliances,INE02WG01024,Fast Moving Consumer Goods,Household Products
GREENPOWER,Orient Green Power Company Limited,Power Generation,INE999K01014,,
TORNTPHARM,Torrent Pharmaceuticals Limited,Pharmaceuticals,INE685A01028,Healthcare,Pharmaceuticals
KAMDHENU,Kamdhenu Limited,Iron & Steel Products,INE390H01020,,
ARIS,Arisinfra Solutions Limited,Other Construction Materials,INE0H9P01028,Construction Materials,Other Construction Materials
BAJAJHFL,Bajaj Housing Finance Limited,Housing Finance Company,INE377Y01014,,
GREENLAM,Greenlam Industries Limited,Plywood Boards/ Laminates,INE544R01021,,
MOLDTKPAC,Mold-Tek Packaging Limited,Packaging,INE893J01029,,
ITDC,India Tourism Development Corporation Limited,Hotels & Resorts,INE353K01014,,
TENNIND,Tenneco Clean Air India Limited,Auto Components & Equipments,INE19RI01016,Automobile and Auto Components,Auto Components & Equipments
NIBE,NIBE Limited,Aerospace & Defense,INE149O01018,Capital Goods,Aerospace & Defense
LTFOODS,LT Foods Limited,Other Agricultural Products,INE818H01020,,
RENUKA,Shree Renuka Sugars Limited,Sugar,INE087H01022,,
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Pharmaceuticals,INE159A01016,Healthcare,Pharmaceuticals
HEROMOTOCO,Hero MotoCorp Limited,2/3 Wheelers,INE158A01026,,
PETRONET,Petronet LNG Limited,LPG/CNG/PNG/LNG Supplier,INE347G01014,,
LODHA,Lodha Developers Limited,Residential Commercial Projects,INE670K01029,,
EXCELINDUS,Excel Industries Limited,Specialty Chemicals,INE369A01029,,
JUBLFOOD,Jubilant Foodworks Limited,Restaurants,INE797F01020,,
VINATIORGA,Vinati Organics Limited,Specialty Chemicals,INE410B01037,,
MARKOLINES,Markolines Pavement Technologies Limited,Civil Construction,INE0FW001016,,
ALMONDZ,Almondz Global Securities Limited,Stockbroking & Allied,INE326B01035,,
SONACOMS,Sona BLW Precision Forgings Limited,Auto Components & Equipments,INE073K01018,Automobile and Auto Components,Auto Components & Equipments
IXIGO,Le Travenues Technology Limited,Tour Travel Related Services,INE0HV901016,,
APTUS,Aptus Value Housing Finance India Limited,Housing Finance Company,INE852O01025,,
3IINFOLTD,3i Infotech Limited,Computers - Software & Consulting,INE748C01038,,
SUPRIYA,Supriya Lifescience Limited,Pharmaceuticals,INE07RO01027,Healthcare,Pharmaceuticals
RUCHIRA,Ruchira Papers Limited,Paper & Paper Products,INE803H01014,,
AMBER,Amber Enterprises India Limited,Household Appliances,INE371P01015,Fast Moving Consumer Goods,Household Products
TAJGVK,Taj GVK Hotels & Resorts Limited,Hotels & Resorts,INE586B01026,,
ABCAPITAL,Aditya Birla Capital Limited,Investment Company,INE674K01013,,
NETWORK18,Network18 Media & Investments Limited,Media & Entertainment,INE870H01013,,
