symbol,company_name,sector,industry,exchange
SANGANI.NS,Sangani Hospitals Ltd.,Healthcare,Medical - Care Facilities,NSE
SHALBY.NS,Shalby Limited,Healthcare,Medical - Care Facilities,NSE
UNIHEALTH.NS,Unihealth Hospitals Ltd.,Healthcare,Medical - Care Facilities,NSE
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Medical - Care Facilities,NSE
FISCHER.NS,Fischer Medical Ventures Ltd.,Healthcare,Medical - Devices,NSE
NURECA.NS,Nureca Limited,Healthcare,Medical - Devices,NSE
UNIVPHOTO.NS,Universus Photo Imagings Limited,Healthcare,Medical - Devices,NSE
KRSNAA.NS,Krsnaa Diagnostics Limited,Healthcare,Medical - Diagnostics & Research,NSE
LALPATHLAB.NS,Dr. Lal PathLabs Limited,Healthcare,Medical - Diagnostics & Research,NSE
METROPOLIS.NS,Metropolis Healthcare Limited,Healthcare,Medical - Diagnostics & Research,NSE
SAILIFE.NS,Sai Life Sciences Ltd.,Healthcare,Medical - Diagnostics & Research,NSE
SURAKSHA.NS,Suraksha Diagnostic Limited,Healthcare,Medical - Diagnostics & Research,NSE
THYROCARE.NS,Thyrocare Technologies Limited,Healthcare,Medical - Diagnostics & Research,NSE
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,Medical - Diagnostics & Research,NSE
VIMTALABS.NS,Vimta Labs Limited,Healthcare,Medical - Diagnostics & Research,NSE
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,Medical - Distribution,NSE
BALAXI.NS,Balaxi Pharmaceuticals Limited,Healthcare,Medical - Equipment & Services,NSE
IKS.NS,Inventurus Knowledge Solutions Ltd.,Healthcare,Medical - Healthcare Information Services,NSE
INDGN.NS,Indegene Limited,Healthcare,Medical - Healthcare Information Services,NSE
SAGILITY.NS,Sagility India Limited,Healthcare,Medical - Healthcare Information Services,NSE
AGARWALEYE.NS,Dr. Agarwal's Health Care Limited,Healthcare,Medical - Instruments & Supplies,NSE
LAXMIDENTL.NS,Laxmi Dental Ltd.,Healthcare,Medical - Instruments & Supplies,NSE
POLYMED.NS,Poly Medicure Limited,Healthcare,Medical - Instruments & Supplies,NSE
TARSONS.NS,Tarsons Products Limited,Healthcare,Medical - Instruments & Supplies,NSE
ACCENTMIC.NS,Accent Microcell Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
INFINIUM.NS,Infinium Pharmachem Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
MEDIORG.NS,Medicamen Organics Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
MEDPLUS.NS,MedPlus Health Services Limited,Healthcare,Medical - Pharmaceuticals,NSE
QUESTLAB.NS,Quest Laboratories Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
REMUS.NS,Remus Pharmaceuticals Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
SOTAC.NS,Sotac Pharmaceuticals Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
SUNREST.NS,Sunrest Lifescience Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
VILINBIO.NS,Vilin Bio Med Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
ZENITHDRUG.NS,Zenith Drugs Ltd.,Healthcare,Medical - Pharmaceuticals,NSE
MHHL.NS,Mohini Health & Hygiene Ltd.,Healthcare,Medical - Specialties,NSE
YASHOPTICS.NS,Yash Optics & Lens Ltd.,Healthcare,Medical - Specialties,NSE
APOLLO.NS,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,NSE
BDL.NS,Bharat Dynamics Limited,Industrials,Aerospace & Defense,NSE
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,NSE
COCHINSHIP.NS,Cochin Shipyard Limited,Industrials,Aerospace & Defense,NSE
DATAPATTNS.NS,Data Patterns (India) Limited,Industrials,Aerospace & Defense,NSE
DCXINDIA.NS,DCX Systems Limited,Industrials,Aerospace & Defense,NSE
DRONE.NS,Drone Destination Ltd.,Industrials,Aerospace & Defense,NSE
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Industrials,Aerospace & Defense,NSE
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,NSE
KRISHNADEF.NS,Krishna Defence & Allied Industries Ltd.,Industrials,Aerospace & Defense,NSE
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,NSE
PARAS.NS,Paras Defence and Space Technologies Limited,Industrials,Aerospace & Defense,NSE
ROSSTECH.NS,Rossell Techsys Ltd.,Industrials,Aerospace & Defense,NSE
SWANDEF.NS,Swan Defence and Heavy Industries Ltd.,Industrials,Aerospace & Defense,NSE
UNIMECH.NS,Unimech Aerospace and Manufacturing Ltd.,Industrials,Aerospace & Defense,NSE
ZENTEC.NS,Zen Technologies Limited,Industrials,Aerospace & Defense,NSE
ACE.NS,Action Construction Equipment Limited,Industrials,Agricultural - Machinery,NSE
AJAXENGG.NS,AJAX Engineering Ltd,Industrials,Agricultural - Machinery,NSE
ASHOKLEY.NS,Ashok Leyland Limited,Industrials,Agricultural - Machinery,NSE
BAJAJINDEF.NS,Indef Manufacturing Ltd.,Industrials,Agricultural - Machinery,NSE
BLAL.NS,BEML Land Assets Limited,Industrials,Agricultural - Machinery,NSE
EIMCOELECO.NS,Eimco Elecon (India) Limited,Industrials,Agricultural - Machinery,NSE
ESCORTS.NS,Escorts Kubota Limited,Industrials,Agricultural - Machinery,NSE
HMT.NS,HMT Limited,Industrials,Agricultural - Machinery,NSE
INDOFARM.NS,Indo Farm Equipment Ltd.,Industrials,Agricultural - Machinery,NSE
JISLJALEQS.NS,Jain Irrigation Systems Limited,Industrials,Agricultural - Machinery,NSE
MAHEPC.NS,Mahindra EPC Irrigation Limited,Industrials,Agricultural - Machinery,NSE
RMDRIP.NS,R M Drip & Sprinklers Systems Ltd.,Industrials,Agricultural - Machinery,NSE
RVTH.NS,Revathi Equipment India Ltd.,Industrials,Agricultural - Machinery,NSE
SEMAC.NS,Semac Construction Ltd.,Industrials,Agricultural - Machinery,NSE
TARACHAND.NS,Tara Chand Infra Soln Ltd,Industrials,Agricultural - Machinery,NSE
TIL.NS,TIL Limited,Industrials,Agricultural - Machinery,NSE
UNIPARTS.NS,Uniparts India Limited,Industrials,Agricultural - Machinery,NSE
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,Industrials,Agricultural - Machinery,NSE
DREAMFOLKS.NS,Dreamfolks Services Limited,Industrials,"Airlines, Airports & Air Services",NSE
GLOBALVECT.NS,Global Vectra Helicorp Limited,Industrials,"Airlines, Airports & Air Services",NSE
INDIGO.NS,InterGlobe Aviation Limited,Industrials,"Airlines, Airports & Air Services",NSE
JALAN.NS,Jalan Transolutions (India) Ltd,Industrials,"Airlines, Airports & Air Services",NSE
KLL.NS,Kaushalya Logistics Ltd.,Industrials,"Airlines, Airports & Air Services",NSE
SJLOGISTIC.NS,S J Logistics (India) Ltd.,Industrials,"Airlines, Airports & Air Services",NSE
ZEAL.NS,Zeal Global Services Ltd.,Industrials,"Airlines, Airports & Air Services",NSE
CONTROLPR.NS,Control Print Limited,Industrials,Business Equipment & Supplies,NSE
DOMS.NS,Doms Industries Limited,Industrials,Business Equipment & Supplies,NSE
FLAIR.NS,Flair Writing Industries Limited,Industrials,Business Equipment & Supplies,NSE
KOKUYOCMLN.NS,Kokuyo Camlin Limited,Industrials,Business Equipment & Supplies,NSE
LINC.NS,Linc Ltd.,Industrials,Business Equipment & Supplies,NSE
NAMAN.NS,Naman In-Store (India) Ltd.,Industrials,Business Equipment & Supplies,NSE
OMFURN.NS,Omfurn India Ltd.,Industrials,Business Equipment & Supplies,NSE
TRANSTEEL.NS,Transteel Seating Technologies Ltd.,Industrials,Business Equipment & Supplies,NSE
3MINDIA.NS,3M India Limited,Industrials,Conglomerates,NSE
BALMLAWRIE.NS,Balmer Lawrie & Co. Ltd.,Industrials,Conglomerates,NSE
BEML.NS,BEML Limited,Industrials,Conglomerates,NSE
CARBORUNIV.NS,Carborundum Universal Limited,Industrials,Conglomerates,NSE
CYIENT.NS,Cyient Limited,Industrials,Conglomerates,NSE
ESSENTIA.NS,Integra Essentia Limited,Industrials,Conglomerates,NSE
GILLANDERS.NS,Gillanders Arbuthnot and Company Limited,Industrials,Conglomerates,NSE
GODREJIND.NS,Godrej Industries Limited,Industrials,Conglomerates,NSE
INM.NS,Interiors & More Ltd.,Industrials,Conglomerates,NSE
JSWHL.NS,JSW Holdings Limited,Industrials,Conglomerates,NSE
KOTHARIPRO.NS,Kothari Products Limited,Industrials,Conglomerates,NSE
KRYSTAL.NS,Krystal Integrated,Industrials,Conglomerates,NSE
LANDSMILL.NS,Landsmill Green Limited,Industrials,Conglomerates,NSE
MMTC.NS,MMTC Limited,Industrials,Conglomerates,NSE
MSTCLTD.NS,MSTC Limited,Industrials,Conglomerates,NSE
NAVA.NS,Nava Limited,Industrials,Conglomerates,NSE
NESCO.NS,Nesco Limited,Industrials,Conglomerates,NSE
PVP.NS,PVP Ventures Limited,Industrials,Conglomerates,NSE
ROLLT.NS,Rollatainers Limited,Industrials,Conglomerates,NSE
ROSSELLIND.NS,Rossell India Limited,Industrials,Conglomerates,NSE
SBC.NS,SBC Exports Limited,Industrials,Conglomerates,NSE
SINDHUTRAD.NS,Sindhu Trade Links Limited,Industrials,Conglomerates,NSE
STCINDIA.NS,The State Trading Corporation of India Limited,Industrials,Conglomerates,NSE
SWANCORP.NS,Swan Corp Limited,Industrials,Conglomerates,NSE
TIINDIA.NS,Tube Investments of India Limited,Industrials,Conglomerates,NSE
ZUARIIND.NS,Zuari Industries Limited,Industrials,Conglomerates,NSE
AHLADA.NS,Ahlada Engineers Limited,Industrials,Construction,NSE
APOLLOPIPE.NS,Apollo Pipes Limited,Industrials,Construction,NSE
AROGRANITE.NS,Aro Granite Industries Limited,Industrials,Construction,NSE
ASIANTILES.NS,Asian Granito India Limited,Industrials,Construction,NSE
ASTRAL.NS,Astral Limited,Industrials,Construction,NSE
BEARDSELL.NS,Beardsell Limited,Industrials,Construction,NSE
BIGBLOC.NS,Bigbloc Construction Limited,Industrials,Construction,NSE
CERA.NS,Cera Sanitaryware Limited,Industrials,Construction,NSE
EVERESTIND.NS,Everest Industries Limited,Industrials,Construction,NSE
EXXARO.NS,Exxaro Tiles Limited,Industrials,Construction,NSE
FINPIPE.NS,Finolex Industries Limited,Industrials,Construction,NSE
GRINDWELL.NS,Grindwell Norton Limited,Industrials,Construction,NSE
HARDWYN.NS,Hardwyn India Limited,Industrials,Construction,NSE
KAJARIACER.NS,Kajaria Ceramics Limited,Industrials,Construction,NSE
KRITI.NS,Kriti Industries (India) Limited,Industrials,Construction,NSE
LEXUS.NS,Lexus Granito (India) Limited,Industrials,Construction,NSE
MADHAV.NS,Madhav Marbles and Granites Limited,Industrials,Construction,NSE
MURUDCERA.NS,Murudeshwar Ceramics Ltd.,Industrials,Construction,NSE
NITCO.NS,NITCO Limited,Industrials,Construction,NSE
ORIENTALTL.NS,Oriental Trimex Limited,Industrials,Construction,NSE
ORIENTBELL.NS,Orient Bell Limited,Industrials,Construction,NSE
POKARNA.NS,Pokarna Limited,Industrials,Construction,NSE
PPL.NS,Prakash Pipes Limited,Industrials,Construction,NSE
PRINCEPIPE.NS,Prince Pipes and Fittings Limited,Industrials,Construction,NSE
RAMCOIND.NS,Ramco Industries Limited,Industrials,Construction,NSE
REGENCERAM.NS,Regency Ceramics Limited,Industrials,Construction,NSE
SEJALLTD.NS,Sejal Glass Limited,Industrials,Construction,NSE
SOMANYCERA.NS,Somany Ceramics Limited,Industrials,Construction,NSE
SUPREMEIND.NS,The Supreme Industries Limited,Industrials,Construction,NSE
TEXMOPIPES.NS,Texmo Pipes and Products Limited,Industrials,Construction,NSE
TIJARIA.NS,Tijaria Polypipes Limited,Industrials,Construction,NSE
VISAKAIND.NS,Visaka Industries Limited,Industrials,Construction,NSE
BIRLANU.NS,BirlaNu Limited,Industrials,Construction Materials,NSE
EUROBOND.NS,Euro Panel Products Ltd.,Industrials,Construction Materials,NSE
LATENTVIEW.NS,Latent View Analytics Limited,Industrials,Consulting Services,NSE
REPL.NS,Rudrabhishek Enterprises Limited,Industrials,Consulting Services,NSE
SECMARK.NS,SecMark Consultancy Limited,Industrials,Consulting Services,NSE
AARTECH.NS,Aartech Solonics Limited,Industrials,Electrical Equipment & Parts,NSE
APARINDS.NS,Apar Industries Limited,Industrials,Electrical Equipment & Parts,NSE
ARE&M.NS,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,NSE
AURIGROW.NS,Auri Grow India Ltd.,Industrials,Electrical Equipment & Parts,NSE
BBL.NS,Bharat Bijlee Limited,Industrials,Electrical Equipment & Parts,NSE
CGPOWER.NS,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,NSE
CMICABLES.NS,CMI Ltd.,Industrials,Electrical Equipment & Parts,NSE
CORDSCABLE.NS,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,NSE
DENORA.NS,De Nora India Limited,Industrials,Electrical Equipment & Parts,NSE
DPEL.NS,Divine Power Energy Ltd.,Industrials,Electrical Equipment & Parts,NSE
DYCL.NS,Dynamic Cables Limited,Industrials,Electrical Equipment & Parts,NSE
ELIN.NS,Elin Electronics Limited,Industrials,Electrical Equipment & Parts,NSE
EVEREADY.NS,Eveready Industries India Limited,Industrials,Electrical Equipment & Parts,NSE
EXICOM.NS,Exicom Tele-Systems Limited,Industrials,Electrical Equipment & Parts,NSE
FINCABLES.NS,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,NSE
GEEKAYWIRE.NS,Geekay Wires Limited,Industrials,Electrical Equipment & Parts,NSE
GENUSPOWER.NS,Genus Power Infrastructures Limited,Industrials,Electrical Equipment & Parts,NSE
GOLDSTAR.NS,Goldstar Power Ltd.,Industrials,Electrical Equipment & Parts,NSE
GRAPHITE.NS,Graphite India Limited,Industrials,Electrical Equipment & Parts,NSE
HAVELLS.NS,Havells India Limited,Industrials,Electrical Equipment & Parts,NSE
HBLENGINE.NS,HBL Engineering Ltd.,Industrials,Electrical Equipment & Parts,NSE
HEG.NS,HEG Limited,Industrials,Electrical Equipment & Parts,NSE
HIRECT.NS,Hind Rectifiers Limited,Industrials,Electrical Equipment & Parts,NSE
HONAUT.NS,Honeywell Automation India Limited,Industrials,Electrical Equipment & Parts,NSE
HPL.NS,HPL Electric & Power Limited,Industrials,Electrical Equipment & Parts,NSE
INDOTECH.NS,Indo Tech Transformers Limited,Industrials,Electrical Equipment & Parts,NSE
KEI.NS,KEI Industries Limited,Industrials,Electrical Equipment & Parts,NSE
KEL.NS,Kundan Edifice Ltd.,Industrials,Electrical Equipment & Parts,NSE
MAKS.NS,Maks Energy Solutions India Ltd.,Industrials,Electrical Equipment & Parts,NSE
MARCO.NS,Marco Cables & Conductors Ltd.,Industrials,Electrical Equipment & Parts,NSE
MEIL.NS,Mangal Electrical Industries Ltd.,Industrials,Electrical Equipment & Parts,NSE
MODISONLTD.NS,Modison Limited,Industrials,Electrical Equipment & Parts,NSE
NIPPOBATRY.NS,Indo National Limited,Industrials,Electrical Equipment & Parts,NSE
PLAZACABLE.NS,Plaza Wires Limited,Industrials,Electrical Equipment & Parts,NSE
POLYCAB.NS,Polycab India Limited,Industrials,Electrical Equipment & Parts,NSE
PRECWIRE.NS,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,NSE
PROSTARM.NS,Prostarm Info Systems Ltd.,Industrials,Electrical Equipment & Parts,NSE
QPOWER.NS,Quality Power Electrical Equipments Ltd,Industrials,Electrical Equipment & Parts,NSE
RAMRAT.NS,Ram Ratna Wires Limited,Industrials,Electrical Equipment & Parts,NSE
RRKABEL.NS,R R Kabel Limited,Industrials,Electrical Equipment & Parts,NSE
SAAKSHI.NS,Saakshi Medtech & Panels Ltd.,Industrials,Electrical Equipment & Parts,NSE
SALZERELEC.NS,Salzer Electronics Limited,Industrials,Electrical Equipment & Parts,NSE
SANCO.NS,Sanco Industries Limited,Industrials,Electrical Equipment & Parts,NSE
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Industrials,Electrical Equipment & Parts,NSE
SERVOTECH.NS,Servotech Power Systems Limited,Industrials,Electrical Equipment & Parts,NSE
SHERA.NS,Shera Energy Ltd.,Industrials,Electrical Equipment & Parts,NSE
SPCL.NS,Shivalic Power Control Ltd.,Industrials,Electrical Equipment & Parts,NSE
SPECTRUM.NS,Spectrum Electrical Industries Ltd.,Industrials,Electrical Equipment & Parts,NSE
S&SPOWER.NS,S&S Power Switchgear Limited,Industrials,Electrical Equipment & Parts,NSE
SUPREMEPWR.NS,Supreme Power Equipment Ltd.,Industrials,Electrical Equipment & Parts,NSE
TARIL.NS,Transformers and Rectifiers (India) Limited,Industrials,Electrical Equipment & Parts,NSE
UNIVCABLES.NS,Universal Cables Limited,Industrials,Electrical Equipment & Parts,NSE
VETO.NS,Veto Switchgears and Cables Limited,Industrials,Electrical Equipment & Parts,NSE
VGUARD.NS,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,NSE
VMARCIND.NS,V-Marc India Ltd.,Industrials,Electrical Equipment & Parts,NSE
VOLTAMP.NS,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,NSE
WSI.NS,W.S. Industries (India) Limited,Industrials,Electrical Equipment & Parts,NSE
A2ZINFRA.NS,A2Z Infra Engineering Limited,Industrials,Engineering & Construction,NSE
